track_id,is_high_quality,normalized_audio_path,provenance_original_audio_path,provenance_original_lyrics_path,provenance_processing_date,provenance_script_version,audio_properties_original_sr,audio_properties_target_sr,audio_properties_channels,audio_features_duration_seconds,audio_features_integrated_loudness_lufs,audio_features_snr_percentile_db,audio_features_clipping_percentage,audio_features_rms_energy_mean,audio_features_rms_energy_std,audio_features_zcr_mean,audio_features_zcr_std,audio_features_spectral_centroid_mean,audio_features_spectral_bandwidth_mean,audio_features_mfcc_0_mean,audio_features_mfcc_0_std,audio_features_mfcc_1_mean,audio_features_mfcc_1_std,audio_features_mfcc_2_mean,audio_features_mfcc_2_std,audio_features_mfcc_3_mean,audio_features_mfcc_3_std,audio_features_mfcc_4_mean,audio_features_mfcc_4_std,audio_features_mfcc_5_mean,audio_features_mfcc_5_std,audio_features_mfcc_6_mean,audio_features_mfcc_6_std,audio_features_mfcc_7_mean,audio_features_mfcc_7_std,audio_features_mfcc_8_mean,audio_features_mfcc_8_std,audio_features_mfcc_9_mean,audio_features_mfcc_9_std,audio_features_mfcc_10_mean,audio_features_mfcc_10_std,audio_features_mfcc_11_mean,audio_features_mfcc_11_std,audio_features_mfcc_12_mean,audio_features_mfcc_12_std,audio_features_vocal_dominance_score_hpss,lyrics_features_cleaned_text,lyrics_features_language_code,lyrics_features_completeness_heuristic,lyrics_features_word_count,lyrics_features_char_count,lyrics_features_sentence_count,lyrics_features_type_token_ratio
en003a,False,processed_dataset/CSD/english/audio_rejected/en003a.wav,../../data/raw/CSD/english/wav/en003a.wav,../../data/raw/CSD/english/lyric/en003a.txt,2025-10-24T22:19:06.155937+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.00253246258944273,0.0,1.421753523800362e-07,0.0,0.0,0.0,8006.391747347561,5284.76465413756,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004768371582,Look there are three bears all in the same house Father bear mother bear little bear Father bear is very fat Mother bear is very slim Little bear is so cute I could die What a happy family Look there are three bears all in the same house Father bear mother bear little bear Father bear is very fat Mother bear is very slim Little bear is so cute I could die What a happy family,en,1.0,76,377,1,0.3815789473684211
en044a,False,processed_dataset/CSD/english/audio_rejected/en044a.wav,../../data/raw/CSD/english/wav/en044a.wav,../../data/raw/CSD/english/lyric/en044a.txt,2025-10-24T22:19:06.224110+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0011269288370385766,0.0,1.0991412864314043e-06,0.0,0.0,0.0,8006.389292584781,5284.7619431626445,-1101.1475830078125,0.0,12.32314682006836,0.0,-7.465651512145996,0.0,3.4005050659179688,0.0,-1.0076371431350708,0.0,-0.3302573263645172,0.0,0.8283268809318542,0.0,-0.9680180549621582,0.0,0.7451227903366089,0.0,-0.5418306589126587,0.0,0.18606017529964447,0.0,-0.017180755734443665,0.0,-0.21707554161548615,0.0,0.5000002980232239,This old man he played one He played knick knack on my thumb With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played two He played knick knack on my shoe With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played three He played knick knack on my knee With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played four He played knick knack on my door With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played five Don't play kick knack on my hive With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played six He played knick knack on my sticks With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played seven He played knick knack up in heaven With a knick knack paddywhack Give the dog a bone This old man came rolling home This old man he played eight He played knick knack on my gate With a knick knack paddywhack Give the dog a bone This old man came rolling home,en,1.0,232,1140,1,0.17672413793103448
en037b,False,processed_dataset/CSD/english/audio_rejected/en037b.wav,../../data/raw/CSD/english/wav/en037b.wav,../../data/raw/CSD/english/lyric/en037b.txt,2025-10-24T22:19:06.252971+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0309479720890522,0.0,9.69760094449157e-07,0.0,0.0,0.0,8006.55201413684,5284.931494086885,-1111.4354248046875,0.0,9.594099998474121,0.0,-5.095424652099609,0.0,1.5643080472946167,0.0,0.20221203565597534,0.0,-0.9143630266189575,0.0,0.8728845119476318,0.0,-0.6228197813034058,0.0,0.19145236909389496,0.0,0.042653437703847885,0.0,-0.28553393483161926,0.0,0.25286442041397095,0.0,-0.2593865990638733,0.0,0.5000003576278687,Rock a bye baby on the treetop When the wind blows the cradle will rock When the bough breaks the cradle will fall And down will come baby cradle and all Baby is drowsing cozy and fair Mother sits near in her rocking chairs Forward and back the cradle she swings Though baby sleeps she hears what she sings Rock a bye baby do not you fear Never mind baby mother is near Wee little fingers eyes are shut tight Now sound asleep until morning light,en,1.0,86,445,1,0.7209302325581395
en015b,False,processed_dataset/CSD/english/audio_rejected/en015b.wav,../../data/raw/CSD/english/wav/en015b.wav,../../data/raw/CSD/english/lyric/en015b.txt,2025-10-24T22:19:06.259856+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.03240041807293892,0.0,6.229286100278841e-07,0.0,0.0,0.0,8006.565492701364,5284.945294303415,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Five little monkeys jumping on the bed One fell off and bumped his head Mama called the doctor and the doctor said No more monkeys jumping on the bed Four little monkeys jumping on the bed One fell off and bumped his head Mama called the doctor and the doctor said No more monkeys jumping on the bed Three little monkeys jumping on the bed One fell off and bumped his head Mama called the doctor and the doctor said No more monkeys jumping on the bed Two little monkeys jumping on the bed One fell off and bumped his head Mama called the doctor and the doctor said No more monkeys jumping on the bed,en,1.0,116,599,1,0.19827586206896552
en003b,False,processed_dataset/CSD/english/audio_rejected/en003b.wav,../../data/raw/CSD/english/wav/en003b.wav,../../data/raw/CSD/english/lyric/en003b.txt,2025-10-24T22:19:06.261701+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.03229352831840515,0.0,7.952377245601383e-08,0.0,0.0,0.0,8006.564460860041,5284.944262007337,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Look there are three bears all in the same house Father bear mother bear little bear Father bear is very fat Mother bear is very slim Little bear is so cute I could die What a happy family Look there are three bears all in the same house Father bear mother bear little bear Father bear is very fat Mother bear is very slim Little bear is so cute I could die What a happy family,en,1.0,76,377,1,0.3815789473684211
en017b,False,processed_dataset/CSD/english/audio_rejected/en017b.wav,../../data/raw/CSD/english/wav/en017b.wav,../../data/raw/CSD/english/lyric/en017b.txt,2025-10-24T22:19:06.351528+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.01722913235425949,0.0,1.448056963226918e-07,0.0,0.0,0.0,8006.449271885028,5284.825388597324,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000002980232239,Head shoulders knees and toes knees and toes Head shoulders knees and toes knees and toes Eyes and ears and mouth and nose Head shoulders knees and toes knees and toes,en,1.0,31,167,1,0.2903225806451613
en045b,False,processed_dataset/CSD/english/audio_rejected/en045b.wav,../../data/raw/CSD/english/wav/en045b.wav,../../data/raw/CSD/english/lyric/en045b.txt,2025-10-24T22:19:06.354330+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.03726046159863472,0.0,9.312983593190438e-07,0.0,0.0,0.0,8006.613894955137,5284.99487161921,-1114.64501953125,0.0,8.57443904876709,0.0,-4.257626533508301,0.0,0.9862663149833679,0.0,0.4959746301174164,0.0,-0.9540577530860901,0.0,0.731796145439148,0.0,-0.39601606130599976,0.0,-0.028809664770960808,0.0,0.18805374205112457,0.0,-0.32472938299179077,0.0,0.19283349812030792,0.0,-0.1366693079471588,0.0,0.5000003576278687,A tisket a tasket a green and yellow basket I wrote a letter to my love and on the way I drop I dropped it I dropped it and on the way I dropped it A little boy he picked it up and put it in his pocket A tisket a tasket a green and yellow basket I wrote a letter to my love and on the way I drop I dropped it I dropped it and on the way I dropped it A little boy he picked it up and put it in his pocket,en,1.0,96,403,1,0.3020833333333333
en028b,False,processed_dataset/CSD/english/audio_rejected/en028b.wav,../../data/raw/CSD/english/wav/en028b.wav,../../data/raw/CSD/english/lyric/en028b.txt,2025-10-24T22:19:06.372538+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.022826725617051125,0.0,4.87772631174721e-08,0.0,0.0,0.0,8006.485466963234,5284.86294345376,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,London bridge is falling down falling down falling down London bridge is falling down my fair lady Build it up with wood and clay wood and clay wood and clay Build it up with wood and clay my fair lady Wood and clay will wash away wash away wash away wood and clay will wash away my fair lady Build it up with sticks and stones sticks and stones sticks and stones Build it up with sticks and stones my fair lady Sticks and stones will all fall down all fall down all fall down Sticks and stones will all fall down my fair lady Build it up with iron and steel iron and steel iron and steel Build it up with iron and steel my fair lady Iron and steel will bend and bow bend and bow bend and bow Iron and steel will bend and bow my fair lady Build it up with silver and gold silver and gold silver and gold Build it up with silver and gold my fair lady Silver and gold will be stolen away stolen away stolen away Silver and gold will be stolen away my fair lady,en,1.0,195,958,1,0.17435897435897435
en002b,False,processed_dataset/CSD/english/audio_rejected/en002b.wav,../../data/raw/CSD/english/wav/en002b.wav,../../data/raw/CSD/english/lyric/en002b.txt,2025-10-24T22:19:06.397066+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.4544750154018402,0.0,1.831919327344167e-08,0.0,0.0,0.0,8024.484453391976,5302.001374328833,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,"Angels we have heard on high Sweetly singing o'er the plains And the mountains in reply Echoing back their joyous strains Gloria in excelsis Deo Gloria in excelsis Deo Shepherds, why this jubilee Why your joyous strains prolong What the gladsome tidings be Which inspire your heavenly song Gloria in excelsis Deo Gloria in excelsis Deo Come to Bethlehem and see Him whose birth the angels sing Come adore on bended knee Christ the Lord the newborn King Gloria in excelsis Deo Gloria in excelsis Deo",en,1.0,86,498,1,0.6395348837209303
en012b,False,processed_dataset/CSD/english/audio_rejected/en012b.wav,../../data/raw/CSD/english/wav/en012b.wav,../../data/raw/CSD/english/lyric/en012b.txt,2025-10-24T22:19:06.411478+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.03062308579683304,0.0,9.46027896020496e-08,0.0,0.0,0.0,8006.549057974062,5284.928474506937,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Oh come all ye faithful joyful and triumphant Oh come ye oh come ye to bethlehem Come and behold him born the King of angles Oh come let us adore him oh come let us adore him Oh come let us adore him Christ the Lord Oh sing choirs of angels sing in exultation Sing all that hear in heaven God's holy word Give to our Father glory in the highest Oh come let us adore him oh come let us adore him Oh come let us adore him Christ the Lord All hail Lord we greet thee born this happy morning Oh Jesus for evermore be thy name adored Wise of the Father now in flesh appearing Oh come let us adore him oh come let us adore him Oh come let us adore him Christ the Lord,en,1.0,139,661,1,0.4316546762589928
en035b,False,processed_dataset/CSD/english/audio_rejected/en035b.wav,../../data/raw/CSD/english/wav/en035b.wav,../../data/raw/CSD/english/lyric/en035b.txt,2025-10-24T22:19:06.438822+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.02994958683848381,0.0,1.06454820070212e-06,0.0,0.0,0.0,8006.543045904453,5284.922282929992,-1103.8173828125,0.0,11.679277420043945,0.0,-6.892402648925781,0.0,2.9345922470092773,0.0,-0.6720162630081177,0.0,-0.5288737416267395,0.0,0.8993604779243469,0.0,-0.9346632957458496,0.0,0.6399941444396973,0.0,-0.40133827924728394,0.0,0.04505296051502228,0.0,0.09615090489387512,0.0,-0.28460782766342163,0.0,0.5000002980232239,Somewhere over the rainbow way up high There's a land that I heard of once in a lullaby Somewhere over the rainbow skies are blue And the dreams that you dare to dream really do come true Someday I'll wish upon a star And wake up where the clouds are far behind me Where troubles melt like lemon drops Away above the chimney tops that's where you'll find me Somewhere over the rainbow bluebirds fly Birds fly over the rainbow why then oh why can't I,en,1.0,86,449,1,0.7093023255813954
en043b,False,processed_dataset/CSD/english/audio_rejected/en043b.wav,../../data/raw/CSD/english/wav/en043b.wav,../../data/raw/CSD/english/lyric/en043b.txt,2025-10-24T22:19:06.451009+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.008022930473089218,0.0,3.9801363982405746e-07,0.0,0.0,0.0,8006.406525169465,5284.780528831071,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Teddy says clap your hands clap your hands clap your hands Teddy says clap your hands do as Teddy says Teddy says nod your head nod your head nod your head Teddy says nod your head do as Teddy says Teddy says stamp your feet stamp your feet stamp your feet Teddy says stamp your feet do as Teddy says Teddy says bend and stretch bend and stretch bend and stretch Teddy says bend and stretch do as Teddy says,en,1.0,80,407,1,0.175
en034a,False,processed_dataset/CSD/english/audio_rejected/en034a.wav,../../data/raw/CSD/english/wav/en034a.wav,../../data/raw/CSD/english/lyric/en034a.txt,2025-10-24T22:19:06.466413+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.019939159974455833,0.0,3.537898862759903e-07,0.0,0.0,0.0,8006.465992710277,5284.842752358503,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,One for sorrow two for joy three for a girl four for a boy five for silver six for gold seven for a secret never to be told eight for a wish nine for a kiss ten for a bird you must not miss One for sorrow two for joy three for a girl four for a boy five for silver six for gold seven for a secret never to be told eight for a wish nine for a kiss ten for a bird you must not miss One for sorrow two for joy three for a girl four for a boy five for silver six for gold seven for a secret never to be told eight for a wish nine for a kiss ten for a bird you must not miss,en,1.0,132,569,1,0.22727272727272727
en038a,False,processed_dataset/CSD/english/audio_rejected/en038a.wav,../../data/raw/CSD/english/wav/en038a.wav,../../data/raw/CSD/english/lyric/en038a.txt,2025-10-24T22:19:06.526741+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.02418973296880722,0.0,7.930663628030743e-07,0.0,0.0,0.0,8006.495778971607,5284.873616780339,-1126.4844970703125,0.0,3.574028491973877,0.0,-0.7813917398452759,0.0,-0.6082320213317871,0.0,0.5004531145095825,0.0,-0.08703961968421936,0.0,-0.2332579791545868,0.0,0.15857866406440735,0.0,-0.05376499146223068,0.0,-0.1337912380695343,0.0,0.06008607894182205,0.0,-0.0503266304731369,0.0,-0.08809070289134979,0.0,0.5000004172325134,Row row row your boat Gently down the stream Merrily merrily merrily merrily Life is but a dream Row row row your boat Gently up the creek If you see a crocodile Don't forget to shriek Row row row your boat Gently down the river If you see a polar bear Don't forget to shiver Row row row your boat Gently to the shore If you see a lion Don’t forget to roar,en,1.0,73,356,1,0.4520547945205479
en009b,False,processed_dataset/CSD/english/audio_rejected/en009b.wav,../../data/raw/CSD/english/wav/en009b.wav,../../data/raw/CSD/english/lyric/en009b.txt,2025-10-24T22:19:06.563925+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.082763671875,0.0,9.349631291399874e-09,0.0,0.0,0.0,8007.301970103795,5285.68863271259,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000002384185791,Oh can you out do me do like this Oh can you out do me do like this Oh can you out do me do like this Oh it's a lovely game Oh can you out do me do like this Oh can you out do me do like this Oh can you out do me do like this Oh it's a lovely game Oh can you out do me do like this Oh can you out do me do like this Oh can you out do me do like this Oh it's a lovely game Oh can you out do me do like this Oh can you out do me do like this Oh can you out do me do like this Oh it's a lovely game,en,1.0,128,495,1,0.09375
en013b,False,processed_dataset/CSD/english/audio_rejected/en013b.wav,../../data/raw/CSD/english/wav/en013b.wav,../../data/raw/CSD/english/lyric/en013b.txt,2025-10-24T22:19:06.562347+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.025733988732099533,0.0,5.1889145424866e-07,0.0,0.0,0.0,8006.507695253184,5284.885907871134,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Daddy finger daddy finger where are you Here I am here I am How do you do Mommy finger mommy finger where are you Here I am here I am How do you do Brother finger brother finger where are you Here I am here I am How do you do Sister finger sister finger where are you Here I am here I am How do you do Baby finger baby finger where are you Here I am here I am How do you do,en,1.0,85,373,1,0.23529411764705882
en020a,False,processed_dataset/CSD/english/audio_rejected/en020a.wav,../../data/raw/CSD/english/wav/en020a.wav,../../data/raw/CSD/english/lyric/en020a.txt,2025-10-24T22:19:06.603460+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,1.4827286005020142,0.0,1.1904871533019445e-09,0.0,0.0,0.0,8136.883682482887,5398.238639912258,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,One little two little three little indians four little five little six little indians seven little eight little nine little indians Ten little indian boys One little two little three little indians four little five little six little indians seven little eight little nine little indians Ten little indian boys,en,1.0,50,309,1,0.28
en011b,False,processed_dataset/CSD/english/audio_rejected/en011b.wav,../../data/raw/CSD/english/wav/en011b.wav,../../data/raw/CSD/english/lyric/en011b.txt,2025-10-24T22:19:06.651723+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.035014718770980835,0.0,8.040479571036485e-08,0.0,0.0,0.0,8006.590471549687,5284.970910738928,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,Doe a deer a female deer Ray a drop of golden sun Me a name I call myself Far a long long way to run Sew a needle pulling thread La a note to follow so Tea a drink with jam and bread That will bring us back to doe Doe a deer a female deer Ray a drop of golden sun Me a name I call myself Far a long long way to run Sew a needle pulling thread La a note to follow so Tea a drink with jam and bread That will bring us back to doe Sew doe la fa me doe ray Sew doe la tea doe ray doe Doe a deer a female deer Ray a drop of golden sun Me a name I call myself Far a long long way to run Sew a needle pulling thread La a note to follow so Tea a drink with jam and bread That will bring us back to doe,en,1.0,164,693,1,0.2682926829268293
en041b,False,processed_dataset/CSD/english/audio_rejected/en041b.wav,../../data/raw/CSD/english/wav/en041b.wav,../../data/raw/CSD/english/lyric/en041b.txt,2025-10-24T22:19:06.661080+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.09655991196632385,0.0,7.411904334730934e-08,0.0,0.0,0.0,8007.588006225361,5285.973675867963,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000002980232239,The itsy bitsy spider Climbed up the waterspout The itsy bitsy spider Climbed up the waterspout Down came the rain And washed the spider out Out came the sun And dried up all the rain The itsy bitsy spider Climbed up the spout again The itsy bitsy spider Climbed up the spout again,en,1.0,53,281,1,0.37735849056603776
en002a,True,processed_dataset/CSD/english/audio_normalized/en002a.wav,../../data/raw/CSD/english/wav/en002a.wav,../../data/raw/CSD/english/lyric/en002a.txt,2025-10-24T22:19:06.662426+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,12.573676109313965,0.0,4.1808587147862397e-10,0.0,0.0,0.0,9993.647504848475,6260.9106879949595,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999403953552,"Angels we have heard on high Sweetly singing o'er the plains And the mountains in reply Echoing back their joyous strains Gloria in excelsis Deo Gloria in excelsis Deo Shepherds, why this jubilee Why your joyous strains prolong What the gladsome tidings be Which inspire your heavenly song Gloria in excelsis Deo Gloria in excelsis Deo Come to Bethlehem and see Him whose birth the angels sing Come adore on bended knee Christ the Lord the newborn King Gloria in excelsis Deo Gloria in excelsis Deo",en,1.0,86,498,1,0.6395348837209303
en032a,False,processed_dataset/CSD/english/audio_rejected/en032a.wav,../../data/raw/CSD/english/wav/en032a.wav,../../data/raw/CSD/english/lyric/en032a.txt,2025-10-24T22:19:06.701081+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.015817515552043915,0.0,2.1497868374353857e-07,0.0,0.0,0.0,8006.441064423871,5284.816841691753,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,I am the music man I come from down your way and I can play What can you play the piano Pia pia piano piano piano Pia pia piano pia piano I am the music man I come from down your way and I can play What can you play the saxophone Saxo saxo saxophone saxophone saxophone Saxo saxo saxophone saxo saxophone I am the music man I come from down your way and I can play What can you play the big bass drum Big bass big bass big bass drum big bass drum big bass drum Big bass big bass big bass drum big bass big bass drum Saxo saxo saxophone saxophone saxophone Saxo saxo saxophone saxo saxophone Pia pia piano piano piano Pia pia piano pia piano I am the music man,en,1.0,135,659,1,0.18518518518518517
en020b,False,processed_dataset/CSD/english/audio_rejected/en020b.wav,../../data/raw/CSD/english/wav/en020b.wav,../../data/raw/CSD/english/lyric/en020b.txt,2025-10-24T22:19:06.705386+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.2305423617362976,0.0,9.667346034802904e-09,0.0,0.0,0.0,8011.9491796394395,5290.222237444657,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000001192092896,One little two little three little indians four little five little six little indians seven little eight little nine little indians Ten little indian boys One little two little three little indians four little five little six little indians seven little eight little nine little indians Ten little indian boys,en,1.0,50,309,1,0.28
en047a,False,processed_dataset/CSD/english/audio_rejected/en047a.wav,../../data/raw/CSD/english/wav/en047a.wav,../../data/raw/CSD/english/lyric/en047a.txt,2025-10-24T22:19:06.826027+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0065897079184651375,0.0,4.309976873173582e-07,0.0,0.0,0.0,8006.401881334818,5284.775583665763,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,"He promised to buy me a trinket to please me And then for a smile oh he vowed he would tease me He promised to bring me a bunch of red roses To tie up my bonny brown hair Oh dear What can the matter be Oh dear What can the matter be Oh dear What can the matter be Johnny's so long at the fair He promised to bring me a basket of puzzles A garland of lilies, a gift of red roses A little straw hat to set off the blue ribbons that tie up my bonny brown hair Oh dear What can the matter be Oh dear What can the matter be Oh dear What can the matter be Johnny's so long at the fair",en,1.0,128,578,1,0.4296875
en010a,False,processed_dataset/CSD/english/audio_rejected/en010a.wav,../../data/raw/CSD/english/wav/en010a.wav,../../data/raw/CSD/english/lyric/en010a.txt,2025-10-24T22:19:06.833768+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.7158138751983643,0.0,7.465764895187021e-09,0.0,0.0,0.0,8045.645373153803,5321.160712528049,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,You better watch out you better not cry better not pout I'm telling you why Santa Claus is coming to town He's making a list and checking it twice Gonna find out who's naughty and nice Santa Claus is coming to town He sees you when you're sleeping He knows when you're awake He knows if you've been bad or good So be good for goodness sake Oh You better watch out you better not cry better not pout I'm telling you why Santa Claus is coming to town You better watch out you better not cry better not pout I'm telling you why Santa Claus is coming to town He's making a list and checking it twice Gonna find out who's naughty and nice Santa Claus is coming to town He sees you when you're sleeping He knows when you're awake He knows if you've been bad or good So be good for goodness sake Oh better watch out you better not cry better not pout I'm telling you why Santa Claus is coming to town,en,1.0,177,893,1,0.2768361581920904
en047b,False,processed_dataset/CSD/english/audio_rejected/en047b.wav,../../data/raw/CSD/english/wav/en047b.wav,../../data/raw/CSD/english/lyric/en047b.txt,2025-10-24T22:19:06.898594+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0009141961927525699,0.0,6.605498583667213e-07,0.0,0.0,0.0,8006.388912801564,5284.761508927499,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,"He promised to buy me a trinket to please me And then for a smile oh he vowed he would tease me He promised to bring me a bunch of red roses To tie up my bonny brown hair Oh dear What can the matter be Oh dear What can the matter be Oh dear What can the matter be Johnny's so long at the fair He promised to bring me a basket of puzzles A garland of lilies, a gift of red roses A little straw hat to set off the blue ribbons that tie up my bonny brown hair Oh dear What can the matter be Oh dear What can the matter be Oh dear What can the matter be Johnny's so long at the fair",en,1.0,128,578,1,0.4296875
